movie_id,title,genres,year,genre_count
4153,Down to Earth (2001),Comedy|Fantasy|Romance,2001,3
4155,Sweet November (2001),Drama|Romance,2001,2
4158,Monkeybone (2001),Animation|Comedy|Fantasy,2001,3
4159,3000 Miles to Graceland (2001),Action|Thriller,2001,2
4161,The Mexican (2001),Action|Comedy,2001,2
4167,15 Minutes (2001),Thriller,2001,1
4178,Of Mice and Men (1939),Drama,1939,1
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,1991,3
4205,Mermaids (1990),Comedy|Drama|Romance,1990,3
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,1986,5
4211,Reversal of Fortune (1990),Drama,1990,1
4214,Revenge of the Nerds (1984),Comedy,1984,1
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,1987,1
4220,The Longest Yard (1974),Comedy,1974,1
4223,Enemy at the Gates (2001),Drama|War,2001,2
4225,The Dish (2001),Comedy,2001,1
4226,Memento (2000),Mystery|Thriller,2000,2
4228,Heartbreakers (2001),Comedy|Crime|Romance,2001,3
4231,Someone Like You (2001),Comedy|Romance,2001,2
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,2001,4
4233,Tomcats (2001),Comedy,2001,1
4234,The Tailor of Panama (2001),Drama|Thriller,2001,2
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,2000,2
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,2001,4
4239,Blow (2001),Crime|Drama,2001,2
4241,Pokémon 3: The Movie (2001),Animation|Children,2001,2
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,2001,3
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,2001,4
4248,Josie and the Pussycats (2001),Comedy,2001,1
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,2001,2
4255,Freddy Got Fingered (2001),Comedy,2001,1
4262,Scarface (1983),Action|Crime|Drama,1983,3
4265,Driven (2001),Action|Thriller,2001,2
4267,One Night at McCool's (2001),Comedy,2001,1
4270,The Mummy Returns (2001),Action|Adventure|Comedy|Thriller,2001,4
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,1983,4
4280,The World According to Garp (1982),Comedy|Drama|Romance,1982,3
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,1980,2
4299,A Knight's Tale (2001),Action|Comedy|Romance,2001,3
4304,Startup.com (2001),Documentary,2001,1
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,6
4308,Moulin Rouge (2001),Drama|Musical|Romance,2001,3
4310,Pearl Harbor (2001),Action|Drama|Romance|War,2001,4
4321,City Slickers (1991),Comedy|Western,1991,2
4322,Eight Men Out (1988),Drama,1988,1
4326,Mississippi Burning (1988),Crime|Drama|Thriller,1988,3
4327,The Magnificent Seven (1960),Adventure|Western,1960,2
4333,Throw Momma from the Train (1987),Comedy|Crime,1987,2
4334,Yi Yi (2000),Drama,2000,1
4340,The Animal (2001),Comedy,2001,1
4343,Evolution (2001),Comedy|Sci-Fi,2001,2
4344,Swordfish (2001),Action|Crime|Drama,2001,3
4349,Catch-22 (1970),Comedy|War,1970,2
4351,Point Break (1991),Action|Crime|Thriller,1991,3
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,1953,3
4359,The Seven Year Itch (1955),Comedy,1955,1
4361,Tootsie (1982),Comedy|Romance,1982,2
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,2001,4
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,2001,2
4368,Dr. Dolittle 2 (2001),Comedy,2001,1
4369,The Fast and the Furious (2001),Action|Crime|Thriller,2001,3
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,2001,3
4372,Crazy/Beautiful (2001),Drama|Romance,2001,2
4378,Sexy Beast (2000),Crime|Drama,2000,2
4380,"The Princess and the Warrior (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,2000,2
4383,"The Crimson Rivers (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,2000,4
4386,Cats & Dogs (2001),Children|Comedy,2001,2
4387,Kiss of the Dragon (2001),Action,2001,1
4388,Scary Movie 2 (2001),Comedy,2001,1
4396,The Cannonball Run (1981),Action|Comedy,1981,2
4406,The Man Who Shot Liberty Valance (1962),Crime|Drama|Western,1962,3
4427,The Lion in Winter (1968),Drama,1968,1
4437,Suspiria (1977),Horror,1977,1
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2001,4
4447,Legally Blonde (2001),Comedy|Romance,2001,2
4448,The Score (2001),Action|Drama,2001,2
4450,Bully (2001),Crime|Drama|Thriller,2001,3
4452,Made (2001),Comedy,2001,1
4464,The Accidental Tourist (1988),Comedy|Drama|Romance,1988,3
4465,The Accused (1988),Drama,1988,1
4467,The Adventures of Baron Munchausen (1988),Adventure|Comedy|Fantasy,1988,3
4474,Beaches (1988),Comedy|Drama|Musical,1988,3
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,1988,3
4487,Cocktail (1988),Drama|Romance,1988,2
4489,Coming to America (1988),Comedy|Romance,1988,2
4498,The Dead Pool (1988),Action|Crime|Thriller,1988,3
4499,Dirty Rotten Scoundrels (1988),Comedy,1988,1
4508,Gorillas in the Mist (1988),Drama,1988,1
4509,The Great Outdoors (1988),Comedy,1988,1
4519,The Land Before Time (1988),Adventure|Animation|Children|Fantasy,1988,4
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,1988,3
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,1988,2
4545,Short Circuit (1986),Comedy|Sci-Fi,1986,2
4546,The Vanishing (Spoorloos) (1988),Drama|Thriller,1988,2
4553,They Live (1988),Action|Sci-Fi|Thriller,1988,3
4558,Twins (1988),Comedy,1988,1
4564,Always (1989),Drama|Fantasy|Romance,1989,3
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,1989,3
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,1988,3
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,1989,3
4616,Lean on Me (1989),Drama,1989,1
4621,Look Who's Talking (1989),Comedy|Romance,1989,2
4623,Major League (1989),Comedy,1989,1
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2001,4
4639,America's Sweethearts (2001),Comedy|Romance,2001,2
4641,Ghost World (2001),Comedy|Drama,2001,2
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2000,3
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001,4
4649,Wet Hot American Summer (2001),Comedy,2001,1
4654,Road House (1989),Action|Drama,1989,2
4676,Troop Beverly Hills (1989),Comedy,1989,1
4677,Turner & Hooch (1989),Comedy|Crime,1989,2
4678,UHF (1989),Comedy,1989,1
4679,Uncle Buck (1989),Comedy,1989,1
4681,The War of the Roses (1989),Comedy|Drama,1989,2
4700,The Princess Diaries (2001),Children|Comedy|Romance,2001,3
4701,Rush Hour 2 (2001),Action|Comedy,2001,2
4713,Altered States (1980),Drama|Sci-Fi,1980,2
4718,American Pie 2 (2001),Comedy,2001,1
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,7
4720,The Others (2001),Drama|Horror|Mystery|Thriller,2001,4
4728,Rat Race (2001),Comedy,2001,1
4732,Bubble Boy (2001),Comedy,2001,1
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2001,2
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2001,3
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,2000,3
4744,Jeepers Creepers (2001),Horror,2001,1
4748,3 Ninjas (1992),Action|Children|Comedy,1992,3
4754,The Wicker Man (1973),Drama|Horror|Mystery|Thriller,1973,4
4774,Big Trouble (2002),Comedy|Crime,2002,2
4776,Training Day (2001),Crime|Drama|Thriller,2001,3
4787,Little Man Tate (1991),Drama,1991,1
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,1963,4
4812,SpaceCamp (1986),Adventure|Sci-Fi,1986,2
4814,Don't Say a Word (2001),Thriller,2001,1
4815,Hearts in Atlantis (2001),Drama,2001,1
4816,Zoolander (2001),Comedy,2001,1
4821,Joy Ride (2001),Adventure|Thriller,2001,2
4823,Serendipity (2001),Comedy|Romance,2001,2
4844,Bandits (2001),Comedy|Crime|Romance,2001,3
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,1993,2
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001,5
4855,Dirty Harry (1971),Action|Crime|Thriller,1971,3
4857,Fiddler on the Roof (1971),Drama|Musical,1971,2
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,2001,4
4866,The Last Castle (2001),Action,2001,1
4867,Riding in Cars with Boys (2001),Comedy|Drama,2001,2
4873,Waking Life (2001),Animation|Drama|Fantasy,2001,3
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2001,4
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,2001,2
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2001,4
4880,Life as a House (2001),Drama,2001,1
4881,The Man Who Wasn't There (2001),Crime|Drama,2001,2
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001,5
4887,The One (2001),Action|Sci-Fi|Thriller,2001,3
4889,Heist (2001),Crime|Drama,2001,2
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,2001,3
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2001,3
4899,Black Knight (2001),Adventure|Comedy|Fantasy,2001,3
4900,Out Cold (2001),Comedy,2001,1
4901,Spy Game (2001),Action|Crime|Drama|Thriller,2001,4
4902,"The Devil's Backbone (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,2001,5
4903,In the Bedroom (2001),Drama,2001,1
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,1960,3
4915,The Beastmaster (1982),Action|Adventure|Fantasy,1982,3
4921,Little Women (1933),Drama|Romance,1933,2
4936,Fame (1980),Drama|Musical,1980,2
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,1980,3
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,1990,3
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,1960,2
4958,Behind Enemy Lines (2001),Action|Drama|War,2001,3
4963,Ocean's Eleven (2001),Crime|Thriller,2001,2
4967,No Man's Land (2001),Drama|War,2001,2
4971,Moscow on the Hudson (1984),Comedy|Drama,1984,2
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,2001,2
4974,Not Another Teen Movie (2001),Comedy,2001,1
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,2001,4
4978,Lantana (2001),Drama|Mystery|Thriller,2001,3
4979,The Royal Tenenbaums (2001),Comedy|Drama,2001,2
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,1991,4
4989,How High (2001),Comedy,2001,1
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,2001,4
4992,Kate & Leopold (2001),Comedy|Romance,2001,2
4993,The Lord of the Rings: The Fellowship of the Ring (2001),Adventure|Fantasy,2001,2
4994,The Majestic (2001),Comedy|Drama|Romance,2001,3
4995,A Beautiful Mind (2001),Drama|Romance,2001,2
5004,The Party (1968),Comedy,1968,1
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,1957,3
5009,Ali (2001),Drama,2001,1
5010,Black Hawk Down (2001),Action|Drama|War,2001,3
5013,Gosford Park (2001),Comedy|Drama|Mystery,2001,3
5014,I Am Sam (2001),Drama,2001,1
5015,Monster's Ball (2001),Drama|Romance,2001,2
5016,The Shipping News (2001),Drama,2001,1
5025,Orange County (2002),Comedy,2002,1
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,2001,3
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,1990,5
5039,Dragonslayer (1981),Action|Adventure|Fantasy,1981,3
5040,Conan the Destroyer (1984),Action|Adventure|Fantasy,1984,3
5047,Kung Pow: Enter the Fist (2002),Action|Comedy,2002,2
5048,Snow Dogs (2002),Adventure|Children|Comedy,2002,3
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama,1982,4
5055,Dragon: The Bruce Lee Story (1993),Action|Drama,1993,2
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,1970,3
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,2002,4
5065,The Mothman Prophecies (2002),Drama|Fantasy|Horror|Mystery|Thriller,2002,5
5066,A Walk to Remember (2002),Drama|Romance,2002,2
5072,Metropolis (2001),Animation|Sci-Fi,2001,2
5080,Slackers (2002),Comedy,2002,1
5081,Birthday Girl (2001),Drama|Romance,2001,2
5092,Big Fat Liar (2002),Children|Comedy,2002,2
5093,Collateral Damage (2002),Action|Thriller,2002,2
5094,Rollerball (2002),Action|Sci-Fi,2002,2
5103,The Sandlot (1993),Children|Comedy|Drama,1993,3
5106,Crossroads (2002),Comedy|Musical|Romance,2002,3
5107,Hart's War (2002),Drama|War,2002,2
5108,John Q (2002),Crime|Drama|Thriller,2002,3
5110,Super Troopers (2001),Comedy|Crime|Mystery,2001,3
5128,Queen of the Damned (2002),Fantasy|Horror,2002,2
5135,Monsoon Wedding (2001),Comedy|Romance,2001,2
5139,The Bad News Bears (1976),Comedy,1976,1
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,2000,4
5151,40 Days and 40 Nights (2002),Comedy|Romance,2002,2
5152,We Were Soldiers (2002),Action|Drama|War,2002,3
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,1992,4
5171,The Time Machine (2002),Action|Adventure|Sci-Fi,2002,3
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,2002,4
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,2002,4
5220,Showtime (2002),Action|Comedy,2002,2
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,2001,2
5247,Smokey and the Bandit (1977),Action|Comedy,1977,2
5254,Blade II (2002),Action|Horror|Thriller,2002,3
5265,Death to Smoochy (2002),Comedy|Crime|Drama,2002,3
5266,Panic Room (2002),Thriller,2002,1
5267,The Rookie (2002),Drama,2002,1
5283,National Lampoon's Van Wilder (2002),Comedy,2002,1
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,1950,3
5292,Slap Shot (1977),Comedy,1977,1
5293,Changing Lanes (2002),Drama|Thriller,2002,2
5294,Frailty (2001),Crime|Drama|Thriller,2001,3
5296,The Sweetest Thing (2002),Comedy|Romance,2002,2
5298,Human Nature (2001),Comedy|Romance,2001,2
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,2002,2
5303,Joe Versus the Volcano (1990),Comedy|Romance,1990,2
5308,Three Men and a Baby (1987),Comedy,1987,1
5309,Three Men and a Little Lady (1990),Comedy|Romance,1990,2
5312,Murder by Numbers (2002),Crime|Thriller,2002,2
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,2002,4
5316,Enigma (2001),Romance|Thriller,2001,2
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,2000,2
5323,Jason X (2002),Horror|Sci-Fi|Thriller,2002,3
5325,Dogtown and Z-Boyz (2001),Documentary,2001,1
5329,The Salton Sea (2002),Crime|Drama|Thriller,2002,3
5339,Husbands and Wives (1992),Comedy|Drama,1992,2
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,2002,4
5363,The New Guy (2002),Comedy,2002,1
5364,Unfaithful (2002),Drama|Thriller,2002,2
5377,About a Boy (2002),Comedy|Drama|Romance,2002,3
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi,2002,3
5379,The Believer (2001),Drama,2001,1
5380,The Importance of Being Earnest (2002),Comedy|Drama|Romance,2002,3
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,2002,5
5400,The Sum of All Fears (2002),Drama|Thriller,2002,2
5401,Undercover Brother (2002),Comedy,2002,1
5418,The Bourne Identity (2002),Action|Mystery|Thriller,2002,3
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,2002,5
5420,Windtalkers (2002),Action|Drama|War,2002,3
5421,The Dangerous Lives of Altar Boys (2002),Drama,2002,1
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,1948,3
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,2002,4
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,2002,5
5446,Rabbit-Proof Fence (2002),Adventure|Drama,2002,2
5449,Mr. Deeds (2002),Comedy|Romance,2002,2
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,2001,3
5451,Pumpkin (2002),Comedy|Drama|Romance,2002,3
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,1993,3
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,2002,3
5463,Reign of Fire (2002),Action|Adventure|Fantasy,2002,3
5464,Road to Perdition (2002),Crime|Drama,2002,2
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,2002,4
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,2002,4
5480,Stuart Little 2 (2002),Children|Comedy,2002,2
5481,Austin Powers in Goldmember (2002),Comedy,2002,1
5500,Top Secret! (1984),Comedy,1984,1
5501,The Master of Disguise (2002),Comedy|Mystery,2002,2
5502,Signs (2002),Horror|Sci-Fi|Thriller,2002,3
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,2002,2
5505,The Good Girl (2002),Comedy|Drama,2002,2
5507,xXx (2002),Action|Crime|Thriller,2002,3
5508,24 Hour Party People (2002),Comedy|Drama|Musical,2002,3
5524,Blue Crush (2002),Adventure|Drama|Romance,2002,3
5528,One Hour Photo (2002),Drama|Thriller,2002,2
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,2002,4
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,1981,4
5541,Hot Shots! (1991),Action|Comedy|Romance|War,1991,4
5548,Down and Out in Beverly Hills (1986),Comedy,1986,1
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,1987,4
5568,Johnny Dangerously (1984),Comedy,1984,1
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,1996,3
5572,Barbershop (2002),Comedy,2002,1
5573,Stealing Harvard (2002),Comedy|Crime,2002,2
5574,The Transporter (2002),Action|Crime,2002,2
5577,Igby Goes Down (2002),Comedy|Drama,2002,2
5582,Captain Ron (1992),Adventure|Comedy,1992,2
5585,Ernest Scared Stupid (1991),Comedy,1991,1
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,2001,2
5617,Secretary (2002),Comedy|Drama|Romance,2002,3
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,2001,3
5620,Sweet Home Alabama (2002),Comedy|Romance,2002,2
5621,The Tuxedo (2002),Action|Comedy,2002,2
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,2001,5
5630,Red Dragon (2002),Crime|Mystery|Thriller,2002,3
5632,Bloody Sunday (2002),Drama,2002,1
5650,Strange Brew (1983),Comedy,1983,1
5665,Knockaround Guys (2002),Action|Comedy|Crime,2002,3
5666,The Rules of Attraction (2002),Comedy|Drama|Romance|Thriller,2002,4
5669,Bowling for Columbine (2002),Documentary,2002,1
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,2002,3
5679,The Ring (2002),Horror|Mystery|Thriller,2002,3
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,1988,3
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,1977,3
5747,Gallipoli (1981),Drama|War,1981,2
5782,The Professional (Le professionnel) (1981),Action|Drama|Thriller,1981,3
5784,Ghost Ship (2002),Horror,2002,1
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,2002,3
5791,Frida (2002),Drama|Romance,2002,2
5792,Roger Dodger (2002),Comedy|Drama,2002,2
5796,Casino Royale (1967),Action|Adventure|Comedy,1967,3
5803,I Spy (2002),Action|Adventure|Comedy|Crime,2002,4
5804,The Santa Clause 2 (2002),Children|Comedy|Fantasy|Romance,2002,4
5810,8 Mile (2002),Drama,2002,1
5812,Far from Heaven (2002),Drama|Romance,2002,2
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,2002,2
5872,Die Another Day (2002),Action|Adventure|Thriller,2002,3
5874,Friday After Next (2002),Comedy,2002,1
5876,The Quiet American (2002),Drama|Thriller|War,2002,3
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,2002,2
5881,Solaris (2002),Drama|Romance|Sci-Fi,2002,3
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi,2002,4
5900,Analyze That (2002),Comedy|Crime,2002,2
5902,Adaptation (2002),Comedy|Drama|Romance,2002,3
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,2002,3
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,2001,3
5941,Drumline (2002),Comedy|Drama|Musical|Romance,2002,4
5942,The Hot Chick (2002),Comedy,2002,1
5943,Maid in Manhattan (2002),Comedy|Romance,2002,2
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,2002,4
5945,About Schmidt (2002),Comedy|Drama,2002,2
5952,The Lord of the Rings: The Two Towers (2002),Adventure|Fantasy,2002,2
5954,25th Hour (2002),Crime|Drama,2002,2
5955,Antwone Fisher (2002),Drama,2002,1
5956,Gangs of New York (2002),Crime|Drama,2002,2
5957,Two Weeks Notice (2002),Comedy|Romance,2002,2
5959,Narc (2002),Crime|Drama|Thriller,2002,3
5970,My Girl (1991),Comedy|Drama|Romance,1991,3
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,1988,4
5989,Catch Me If You Can (2002),Crime|Drama,2002,2
5991,Chicago (2002),Comedy|Crime|Drama|Musical,2002,4
5992,The Hours (2002),Drama|Romance,2002,2
5993,Max (2002),Drama,2002,1
5995,The Pianist (2002),Drama|War,2002,2
6001,The King of Comedy (1983),Comedy|Drama,1983,2
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,2002,4
6006,Just Married (2003),Comedy|Romance,2003,2
6014,National Security (2003),Action|Comedy,2003,2
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002,5
6025,CB4 - The Movie (1993),Comedy,1993,1
6058,Final Destination 2 (2003),Horror|Thriller,2003,2
6059,The Recruit (2003),Action|Thriller,2003,2
6062,Lost in La Mancha (2002),Documentary,2002,1
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,1982,1
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,2003,2
6156,Shanghai Knights (2003),Action|Adventure|Comedy,2003,3
6157,Daredevil (2003),Action|Crime,2003,2
6166,Dennis the Menace (1993),Comedy,1993,1
6187,The Life of David Gale (2003),Crime|Drama|Thriller,2003,3
6188,Old School (2003),Comedy,2003,1
6212,Bringing Down the House (2003),Comedy,2003,1
6213,Tears of the Sun (2003),Action|Drama|Thriller,2003,3
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2002,4
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,2002,3
6238,Green Card (1990),Comedy|Drama|Romance,1990,3
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,1998,3
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2003,4
6264,The Core (2003),Action|Drama|Sci-Fi|Thriller,2003,4
6266,What a Girl Wants (2003),Comedy|Drama|Romance,2003,3
6281,Phone Booth (2002),Drama|Thriller,2002,2
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001,4
6287,Anger Management (2003),Comedy,2003,1
6290,House of 1000 Corpses (2003),Horror,2003,1
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2003,3
6296,A Mighty Wind (2003),Comedy|Musical,2003,2
6297,Holes (2003),Adventure|Children|Comedy|Mystery,2003,4
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001,1
6301,Straw Dogs (1971),Drama|Thriller,1971,2
6303,The Andromeda Strain (1971),Mystery|Sci-Fi,1971,2
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,1966,2
6322,Confidence (2003),Crime|Thriller,2003,2
6323,Identity (2003),Crime|Horror|Mystery|Thriller,2003,4
6331,Spellbound (2002),Documentary,2002,1
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003,4
6338,Daddy Day Care (2003),Children|Comedy,2003,2
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,6
6365,The Matrix Reloaded (2003),Action|Adventure|Sci-Fi|Thriller,2003,4
6367,Down with Love (2003),Comedy|Romance,2003,2
6370,The Spanish Apartment (L'auberge espagnole) (2002),Comedy|Drama|Romance,2002,3
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003,4
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003,4
6378,The Italian Job (2003),Action|Crime,2003,2
6380,Capturing the Friedmans (2003),Documentary,2003,1
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003,3
6385,Whale Rider (2002),Drama,2002,1
6440,Barton Fink (1991),Drama|Thriller,1991,2
6460,"The Trial (Procès, Le) (1962)",Drama,1962,1
6461,The Unforgiven (1960),Drama|Western,1960,2
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003,1
6484,Hollywood Homicide (2003),Action|Crime|Drama,2003,3
6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002,3
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,5
6534,Hulk (2003),Action|Adventure|Sci-Fi,2003,3
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003,1
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003,4
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003,3
6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003,3
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003,4
6541,The League of Extraordinary Gentlemen (a.k.a. LXG) (2003),Action|Fantasy|Sci-Fi,2003,3
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003,4
6550,Johnny English (2003),Action|Comedy|Thriller,2003,3
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002,3
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,5
6565,Seabiscuit (2003),Drama,2003,1
6586,American Wedding (American Pie 3) (2003),Comedy,2003,1
6591,The Magdalene Sisters (2002),Drama,2002,1
6593,Freaky Friday (2003),Children|Comedy|Fantasy,2003,3
6595,S.W.A.T. (2003),Action|Thriller,2003,2
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,2003,3
6617,Open Range (2003),Western,2003,1
